id,Date/time-south,Temperature[C]-south-glass,Humidity[%rH]-south-glass,Date/time-west,Temperature[C]-west-glass,Humidity[%rH]-west-glass,Date/time-east,Temperature[C]-east-glass,Humidity[%rH]-east-glass,Date/time-north,Temperature[C]-north-glass,Humidity[%rH]-north-glass
1537,6/7/2024 11:14:00 AM,64.30,8.00,6/7/2024 11:27:00 AM,41.20,23.50,6/7/2024 11:25:00 AM,58.70,12.10,6/7/2024 11:03:00 AM,40.90,23.30
1538,6/7/2024 12:14:00 PM,47.00,19.10,6/7/2024 12:27:00 PM,42.00,34.70,6/7/2024 12:25:00 PM,45.00,28.80,6/7/2024 12:03:00 PM,42.20,21.60
1539,6/7/2024 1:14:00 PM,39.30,39.70,6/7/2024 1:27:00 PM,39.70,46.90,6/7/2024 1:25:00 PM,40.80,41.30,6/7/2024 1:03:00 PM,44.60,32.90
1540,6/7/2024 2:14:00 PM,37.80,41.80,6/7/2024 2:27:00 PM,45.40,32.40,6/7/2024 2:25:00 PM,42.30,37.40,6/7/2024 2:03:00 PM,47.40,32.80
1541,6/7/2024 3:14:00 PM,37.90,42.60,6/7/2024 3:27:00 PM,49.60,23.10,6/7/2024 3:25:00 PM,44.80,28.80,6/7/2024 3:03:00 PM,48.80,29.10
1542,6/7/2024 4:14:00 PM,37.80,35.80,6/7/2024 4:27:00 PM,51.10,20.40,6/7/2024 4:25:00 PM,41.40,30.70,6/7/2024 4:03:00 PM,53.70,17.60
1543,6/7/2024 5:14:00 PM,37.30,31.80,6/7/2024 5:27:00 PM,51.20,17.60,6/7/2024 5:25:00 PM,41.10,27.40,6/7/2024 5:03:00 PM,53.40,14.80
1544,6/7/2024 6:14:00 PM,36.10,31.30,6/7/2024 6:27:00 PM,45.20,20.80,6/7/2024 6:25:00 PM,41.30,25.60,6/7/2024 6:03:00 PM,48.80,16.90
1545,6/7/2024 7:14:00 PM,34.00,32.70,6/7/2024 7:27:00 PM,35.00,31.40,6/7/2024 7:25:00 PM,36.20,31.00,6/7/2024 7:03:00 PM,37.60,27.80
1546,6/7/2024 8:14:00 PM,32.70,36.30,6/7/2024 8:27:00 PM,32.90,37.10,6/7/2024 8:25:00 PM,34.50,36.10,6/7/2024 8:03:00 PM,34.10,33.40
1547,6/7/2024 9:14:00 PM,32.00,34.90,6/7/2024 9:27:00 PM,31.70,35.50,6/7/2024 9:25:00 PM,33.40,34.10,6/7/2024 9:03:00 PM,32.80,35.00
1548,6/7/2024 10:14:00 PM,31.10,35.60,6/7/2024 10:27:00 PM,31.00,37.00,6/7/2024 10:25:00 PM,32.60,35.40,6/7/2024 10:03:00 PM,32.10,35.40
1549,6/7/2024 11:14:00 PM,30.40,35.90,6/7/2024 11:27:00 PM,30.40,37.40,6/7/2024 11:25:00 PM,32.00,35.50,6/7/2024 11:03:00 PM,31.40,35.60
1550,6/8/2024 12:14:00 AM,29.80,37.20,6/8/2024 12:27:00 AM,30.20,42.00,6/8/2024 12:25:00 AM,31.50,39.40,6/8/2024 12:03:00 AM,30.80,37.60
1551,6/8/2024 1:14:00 AM,29.20,43.60,6/8/2024 1:27:00 AM,29.10,45.70,6/8/2024 1:25:00 AM,30.70,43.30,6/8/2024 1:03:00 AM,29.90,43.00
1552,6/8/2024 2:14:00 AM,29.10,44.70,6/8/2024 2:27:00 AM,28.80,45.40,6/8/2024 2:25:00 AM,30.40,42.80,6/8/2024 2:03:00 AM,29.50,45.10
1553,6/8/2024 3:14:00 AM,28.80,43.00,6/8/2024 3:27:00 AM,28.50,44.60,6/8/2024 3:25:00 AM,29.90,42.70,6/8/2024 3:03:00 AM,29.40,44.90
1554,6/8/2024 4:14:00 AM,28.30,41.00,6/8/2024 4:27:00 AM,28.00,43.50,6/8/2024 4:25:00 AM,29.40,41.30,6/8/2024 4:03:00 AM,28.80,41.90
1555,6/8/2024 5:14:00 AM,27.80,45.00,6/8/2024 5:27:00 AM,27.80,47.20,6/8/2024 5:25:00 AM,28.90,45.20,6/8/2024 5:03:00 AM,28.60,45.40
1556,6/8/2024 6:14:00 AM,29.60,42.20,6/8/2024 6:27:00 AM,29.80,43.30,6/8/2024 6:25:00 AM,29.50,43.60,6/8/2024 6:03:00 AM,28.80,44.80
1557,6/8/2024 7:14:00 AM,45.70,21.20,6/8/2024 7:27:00 AM,32.80,36.10,6/8/2024 7:25:00 AM,30.90,39.70,6/8/2024 7:03:00 AM,31.40,38.10
1558,6/8/2024 8:14:00 AM,57.90,14.20,6/8/2024 8:27:00 AM,34.90,39.50,6/8/2024 8:25:00 AM,33.20,43.00,6/8/2024 8:03:00 AM,34.20,39.70
1559,6/8/2024 9:14:00 AM,64.40,9.70,6/8/2024 9:27:00 AM,37.50,33.20,6/8/2024 9:25:00 AM,46.70,25.50,6/8/2024 9:03:00 AM,37.10,33.50
1560,6/8/2024 10:14:00 AM,64.10,9.90,6/8/2024 10:27:00 AM,40.20,31.80,6/8/2024 10:25:00 AM,53.60,19.00,6/8/2024 10:03:00 AM,39.40,31.80
1561,6/8/2024 11:14:00 AM,61.60,10.20,6/8/2024 11:27:00 AM,42.50,24.60,6/8/2024 11:25:00 AM,56.40,14.70,6/8/2024 11:03:00 AM,41.60,28.20
1562,6/8/2024 12:14:00 PM,48.20,16.70,6/8/2024 12:27:00 PM,44.70,22.50,6/8/2024 12:25:00 PM,46.50,20.30,6/8/2024 12:03:00 PM,43.70,24.80
1563,6/8/2024 1:14:00 PM,44.40,24.30,6/8/2024 1:27:00 PM,43.90,27.60,6/8/2024 1:25:00 PM,46.00,25.50,6/8/2024 1:03:00 PM,47.20,24.90
1564,6/8/2024 2:14:00 PM,41.60,31.50,6/8/2024 2:27:00 PM,48.30,25.90,6/8/2024 2:25:00 PM,45.10,29.30,6/8/2024 2:03:00 PM,52.30,20.60
1565,6/8/2024 3:14:00 PM,40.40,35.60,6/8/2024 3:27:00 PM,52.30,21.60,6/8/2024 3:25:00 PM,46.10,28.60,6/8/2024 3:03:00 PM,56.20,19.50
1566,6/8/2024 4:14:00 PM,40.30,31.80,6/8/2024 4:27:00 PM,51.80,21.30,6/8/2024 4:25:00 PM,43.30,29.90,6/8/2024 4:03:00 PM,57.50,16.70
1567,6/8/2024 5:14:00 PM,39.50,36.50,6/8/2024 5:27:00 PM,50.80,22.90,6/8/2024 5:25:00 PM,42.60,33.10,6/8/2024 5:03:00 PM,54.70,18.90
1568,6/8/2024 6:14:00 PM,38.20,41.00,6/8/2024 6:27:00 PM,42.80,33.60,6/8/2024 6:25:00 PM,40.60,36.80,6/8/2024 6:03:00 PM,47.60,26.20
1569,6/8/2024 7:14:00 PM,36.20,45.30,6/8/2024 7:27:00 PM,36.80,46.20,6/8/2024 7:25:00 PM,36.90,45.50,6/8/2024 7:03:00 PM,38.50,40.70
1570,6/8/2024 8:14:00 PM,36.10,43.40,6/8/2024 8:27:00 PM,36.10,43.50,6/8/2024 8:25:00 PM,36.30,44.10,6/8/2024 8:03:00 PM,36.50,43.70
1571,6/8/2024 9:14:00 PM,35.50,35.70,6/8/2024 9:27:00 PM,35.50,38.40,6/8/2024 9:25:00 PM,35.70,38.60,6/8/2024 9:03:00 PM,36.10,35.60
1572,6/8/2024 10:14:00 PM,34.60,43.10,6/8/2024 10:27:00 PM,34.40,43.20,6/8/2024 10:25:00 PM,34.80,43.10,6/8/2024 10:03:00 PM,35.00,43.90
1573,6/8/2024 11:14:00 PM,34.30,38.50,6/8/2024 11:27:00 PM,33.80,40.70,6/8/2024 11:25:00 PM,34.30,40.80,6/8/2024 11:03:00 PM,34.30,39.60
1574,6/9/2024 12:14:00 AM,33.70,40.40,6/9/2024 12:27:00 AM,33.40,43.60,6/9/2024 12:25:00 AM,33.80,42.80,6/9/2024 12:03:00 AM,33.70,39.30
1575,6/9/2024 1:14:00 AM,33.00,51.60,6/9/2024 1:27:00 AM,32.80,53.80,6/9/2024 1:25:00 AM,33.30,52.10,6/9/2024 1:03:00 AM,33.30,50.70
1576,6/9/2024 2:14:00 AM,32.50,54.80,6/9/2024 2:27:00 AM,32.40,57.30,6/9/2024 2:25:00 AM,32.90,56.10,6/9/2024 2:03:00 AM,32.80,55.40
1577,6/9/2024 3:14:00 AM,32.00,66.60,6/9/2024 3:27:00 AM,32.00,68.50,6/9/2024 3:25:00 AM,32.40,65.70,6/9/2024 3:03:00 AM,32.40,64.50
1578,6/9/2024 4:14:00 AM,31.50,66.80,6/9/2024 4:27:00 AM,31.60,68.60,6/9/2024 4:25:00 AM,32.00,67.40,6/9/2024 4:03:00 AM,31.90,68.40
1579,6/9/2024 5:14:00 AM,31.20,68.90,6/9/2024 5:27:00 AM,31.30,71.90,6/9/2024 5:25:00 AM,31.70,70.90,6/9/2024 5:03:00 AM,31.60,69.40
1580,6/9/2024 6:14:00 AM,32.50,69.80,6/9/2024 6:27:00 AM,33.00,68.70,6/9/2024 6:25:00 AM,32.10,71.40,6/9/2024 6:03:00 AM,31.90,71.20
1581,6/9/2024 7:14:00 AM,44.50,41.10,6/9/2024 7:27:00 AM,36.10,58.60,6/9/2024 7:25:00 AM,33.60,66.40,6/9/2024 7:03:00 AM,34.30,63.90
1582,6/9/2024 8:14:00 AM,57.70,18.20,6/9/2024 8:27:00 AM,38.10,38.20,6/9/2024 8:25:00 AM,35.80,43.60,6/9/2024 8:03:00 AM,37.30,48.90
1583,6/9/2024 9:14:00 AM,64.10,11.80,6/9/2024 9:27:00 AM,39.90,32.90,6/9/2024 9:25:00 AM,48.10,27.20,6/9/2024 9:03:00 AM,39.40,35.10
1584,6/9/2024 10:14:00 AM,63.80,11.50,6/9/2024 10:27:00 AM,41.60,33.60,6/9/2024 10:25:00 AM,54.10,21.40,6/9/2024 10:03:00 AM,41.00,33.10
1585,6/9/2024 11:14:00 AM,62.00,10.60,6/9/2024 11:27:00 AM,43.20,26.10,6/9/2024 11:25:00 AM,56.70,15.90,6/9/2024 11:03:00 AM,42.40,28.50
1586,6/9/2024 12:14:00 PM,48.80,17.20,6/9/2024 12:27:00 PM,44.40,24.00,6/9/2024 12:25:00 PM,46.50,21.60,6/9/2024 12:03:00 PM,44.20,24.70
1587,6/9/2024 1:14:00 PM,45.60,19.60,6/9/2024 1:27:00 PM,47.40,20.70,6/9/2024 1:25:00 PM,48.50,19.70,6/9/2024 1:03:00 PM,51.80,17.80
1588,6/9/2024 2:14:00 PM,42.60,32.60,6/9/2024 2:27:00 PM,50.40,23.80,6/9/2024 2:25:00 PM,46.40,28.50,6/9/2024 2:03:00 PM,56.50,19.20
1589,6/9/2024 3:14:00 PM,41.90,30.70,6/9/2024 3:27:00 PM,53.40,19.50,6/9/2024 3:25:00 PM,47.30,24.70,6/9/2024 3:03:00 PM,57.20,16.80
1590,6/9/2024 4:14:00 PM,41.50,29.90,6/9/2024 4:27:00 PM,53.30,19.00,6/9/2024 4:25:00 PM,44.20,27.80,6/9/2024 4:03:00 PM,55.90,16.60
1591,6/9/2024 5:14:00 PM,41.20,30.20,6/9/2024 5:27:00 PM,51.40,19.80,6/9/2024 5:25:00 PM,43.90,27.40,6/9/2024 5:03:00 PM,56.10,15.90
1592,6/9/2024 6:14:00 PM,39.90,29.70,6/9/2024 6:27:00 PM,44.20,25.70,6/9/2024 6:25:00 PM,41.90,28.70,6/9/2024 6:03:00 PM,49.90,19.80
1593,6/9/2024 7:14:00 PM,38.10,33.90,6/9/2024 7:27:00 PM,38.50,34.10,6/9/2024 7:25:00 PM,38.70,34.70,6/9/2024 7:03:00 PM,40.40,30.10
1594,6/9/2024 8:14:00 PM,36.90,34.40,6/9/2024 8:27:00 PM,37.10,34.70,6/9/2024 8:25:00 PM,37.30,35.20,6/9/2024 8:03:00 PM,37.80,33.70
1595,6/9/2024 9:14:00 PM,36.20,33.50,6/9/2024 9:27:00 PM,36.30,34.30,6/9/2024 9:25:00 PM,36.70,34.50,6/9/2024 9:03:00 PM,36.90,33.70
1596,6/9/2024 10:14:00 PM,35.50,33.80,6/9/2024 10:27:00 PM,35.40,34.70,6/9/2024 10:25:00 PM,36.00,34.70,6/9/2024 10:03:00 PM,35.90,34.00
1597,6/9/2024 11:14:00 PM,35.10,34.80,6/9/2024 11:27:00 PM,34.80,36.00,6/9/2024 11:25:00 PM,35.30,35.80,6/9/2024 11:03:00 PM,35.30,35.10
1598,6/10/2024 12:14:00 AM,34.40,35.40,6/10/2024 12:27:00 AM,34.20,37.70,6/10/2024 12:25:00 AM,34.80,37.50,6/10/2024 12:03:00 AM,34.70,35.80
1599,6/10/2024 1:14:00 AM,33.60,36.80,6/10/2024 1:27:00 AM,33.60,39.10,6/10/2024 1:25:00 AM,34.20,38.80,6/10/2024 1:03:00 AM,34.20,37.90
1600,6/10/2024 2:14:00 AM,32.90,37.90,6/10/2024 2:27:00 AM,33.30,39.10,6/10/2024 2:25:00 AM,33.70,38.90,6/10/2024 2:03:00 AM,33.60,38.50
1601,6/10/2024 3:14:00 AM,32.70,37.80,6/10/2024 3:27:00 AM,33.10,38.60,6/10/2024 3:25:00 AM,33.50,38.60,6/10/2024 3:03:00 AM,33.40,38.30
1602,6/10/2024 4:14:00 AM,32.40,38.10,6/10/2024 4:27:00 AM,32.50,39.50,6/10/2024 4:25:00 AM,33.10,39.10,6/10/2024 4:03:00 AM,33.00,38.00
1603,6/10/2024 5:14:00 AM,31.90,39.20,6/10/2024 5:27:00 AM,32.10,41.00,6/10/2024 5:25:00 AM,32.60,40.20,6/10/2024 5:03:00 AM,32.50,39.30
1604,6/10/2024 6:14:00 AM,33.10,38.70,6/10/2024 6:27:00 AM,33.20,40.30,6/10/2024 6:25:00 AM,32.70,41.30,6/10/2024 6:03:00 AM,32.50,40.70
1605,6/10/2024 7:14:00 AM,47.80,23.80,6/10/2024 7:27:00 AM,35.80,39.50,6/10/2024 7:25:00 AM,33.80,43.60,6/10/2024 7:03:00 AM,34.60,40.40
1606,6/10/2024 8:14:00 AM,58.40,15.10,6/10/2024 8:27:00 AM,37.40,37.80,6/10/2024 8:25:00 AM,35.70,41.60,6/10/2024 8:03:00 AM,36.80,38.70
1607,6/10/2024 9:14:00 AM,63.50,11.50,6/10/2024 9:27:00 AM,39.60,33.50,6/10/2024 9:25:00 AM,47.60,26.70,6/10/2024 9:03:00 AM,39.00,34.40
1608,6/10/2024 10:14:00 AM,63.20,10.40,6/10/2024 10:27:00 AM,41.60,28.60,6/10/2024 10:25:00 AM,53.90,18.60,6/10/2024 10:03:00 AM,41.00,29.80
1609,6/10/2024 11:14:00 AM,61.80,10.50,6/10/2024 11:27:00 AM,43.50,25.70,6/10/2024 11:25:00 AM,56.70,15.20,6/10/2024 11:03:00 AM,42.80,25.60
1610,6/10/2024 12:14:00 PM,47.80,17.50,6/10/2024 12:27:00 PM,44.70,23.60,6/10/2024 12:25:00 PM,46.40,21.30,6/10/2024 12:03:00 PM,44.30,23.90
1611,6/10/2024 1:14:00 PM,45.30,19.40,6/10/2024 1:27:00 PM,47.60,23.10,6/10/2024 1:25:00 PM,47.80,22.50,6/10/2024 1:03:00 PM,51.10,18.20
1612,6/10/2024 2:14:00 PM,44.00,24.50,6/10/2024 2:27:00 PM,52.20,18.30,6/10/2024 2:25:00 PM,47.70,22.20,6/10/2024 2:03:00 PM,55.80,15.70
1613,6/10/2024 3:14:00 PM,42.80,25.80,6/10/2024 3:27:00 PM,52.90,17.80,6/10/2024 3:25:00 PM,47.90,21.70,6/10/2024 3:03:00 PM,56.40,14.50
1614,6/10/2024 4:14:00 PM,41.40,26.70,6/10/2024 4:27:00 PM,51.90,17.40,6/10/2024 4:25:00 PM,44.10,24.30,6/10/2024 4:03:00 PM,55.30,15.90
1615,6/10/2024 5:14:00 PM,40.20,30.70,6/10/2024 5:27:00 PM,49.80,20.30,6/10/2024 5:25:00 PM,43.20,27.10,6/10/2024 5:03:00 PM,49.60,21.10
1616,6/10/2024 6:14:00 PM,38.50,31.60,6/10/2024 6:27:00 PM,42.90,25.80,6/10/2024 6:25:00 PM,40.90,29.20,6/10/2024 6:03:00 PM,46.90,21.30
1617,6/10/2024 7:14:00 PM,36.10,36.00,6/10/2024 7:27:00 PM,36.80,36.40,6/10/2024 7:25:00 PM,37.10,36.00,6/10/2024 7:03:00 PM,38.30,33.40
1618,6/10/2024 8:14:00 PM,34.80,36.90,6/10/2024 8:27:00 PM,35.70,37.10,6/10/2024 8:25:00 PM,36.00,37.10,6/10/2024 8:03:00 PM,36.20,36.50
1619,6/10/2024 9:14:00 PM,34.70,40.20,6/10/2024 9:27:00 PM,35.20,40.50,6/10/2024 9:25:00 PM,35.50,40.30,6/10/2024 9:03:00 PM,35.70,38.60
1620,6/10/2024 10:14:00 PM,34.00,40.10,6/10/2024 10:27:00 PM,34.30,40.50,6/10/2024 10:25:00 PM,34.80,40.30,6/10/2024 10:03:00 PM,34.80,39.40
1621,6/10/2024 11:14:00 PM,33.90,39.20,6/10/2024 11:27:00 PM,33.70,41.00,6/10/2024 11:25:00 PM,34.20,40.60,6/10/2024 11:03:00 PM,34.10,39.90
1622,6/11/2024 12:14:00 AM,33.10,40.90,6/11/2024 12:27:00 AM,33.00,42.30,6/11/2024 12:25:00 AM,33.70,41.90,6/11/2024 12:03:00 AM,33.60,41.50
1623,6/11/2024 1:14:00 AM,32.60,41.30,6/11/2024 1:27:00 AM,32.30,43.30,6/11/2024 1:25:00 AM,33.20,42.50,6/11/2024 1:03:00 AM,33.10,41.30
1624,6/11/2024 2:14:00 AM,31.80,43.40,6/11/2024 2:27:00 AM,32.00,45.20,6/11/2024 2:25:00 AM,32.70,44.60,6/11/2024 2:03:00 AM,32.60,43.30
1625,6/11/2024 3:14:00 AM,31.20,43.60,6/11/2024 3:27:00 AM,31.50,45.00,6/11/2024 3:25:00 AM,32.10,44.00,6/11/2024 3:03:00 AM,32.00,44.40
1626,6/11/2024 4:14:00 AM,30.90,43.60,6/11/2024 4:27:00 AM,31.20,44.90,6/11/2024 4:25:00 AM,31.80,44.20,6/11/2024 4:03:00 AM,31.80,43.70
1627,6/11/2024 5:14:00 AM,31.00,42.80,6/11/2024 5:27:00 AM,31.80,42.60,6/11/2024 5:25:00 AM,32.00,42.80,6/11/2024 5:03:00 AM,31.70,43.40
1628,6/11/2024 6:14:00 AM,32.90,39.60,6/11/2024 6:27:00 AM,33.90,38.10,6/11/2024 6:25:00 AM,33.00,40.30,6/11/2024 6:03:00 AM,32.70,40.50
1629,6/11/2024 7:14:00 AM,45.50,23.60,6/11/2024 7:27:00 AM,36.50,33.50,6/11/2024 7:25:00 AM,34.40,37.80,6/11/2024 7:03:00 AM,35.20,35.60
1630,6/11/2024 8:14:00 AM,56.20,14.30,6/11/2024 8:27:00 AM,38.20,30.50,6/11/2024 8:25:00 AM,36.40,34.60,6/11/2024 8:03:00 AM,37.40,31.70
1631,6/11/2024 9:14:00 AM,64.60,10.00,6/11/2024 9:27:00 AM,40.50,27.40,6/11/2024 9:25:00 AM,49.10,22.00,6/11/2024 9:03:00 AM,39.90,28.80
1632,6/11/2024 10:14:00 AM,63.80,9.30,6/11/2024 10:27:00 AM,42.20,24.20,6/11/2024 10:25:00 AM,55.40,14.80,6/11/2024 10:03:00 AM,41.80,25.30
1633,6/11/2024 11:14:00 AM,61.80,9.40,6/11/2024 11:27:00 AM,43.30,22.00,6/11/2024 11:25:00 AM,55.30,14.30,6/11/2024 11:03:00 AM,43.40,22.60
1634,6/11/2024 12:14:00 PM,47.80,15.10,6/11/2024 12:27:00 PM,44.40,20.60,6/11/2024 12:25:00 PM,46.00,19.30,6/11/2024 12:03:00 PM,44.30,20.70
1635,6/11/2024 1:14:00 PM,44.80,17.70,6/11/2024 1:27:00 PM,44.80,19.50,6/11/2024 1:25:00 PM,46.40,18.30,6/11/2024 1:03:00 PM,46.50,18.30
1636,6/11/2024 2:14:00 PM,44.20,17.70,6/11/2024 2:27:00 PM,49.00,16.30,6/11/2024 2:25:00 PM,48.80,16.70,6/11/2024 2:03:00 PM,52.30,13.50
1637,6/11/2024 3:14:00 PM,43.40,18.70,6/11/2024 3:27:00 PM,50.80,15.10,6/11/2024 3:25:00 PM,49.30,16.20,6/11/2024 3:03:00 PM,47.10,18.20
1638,6/11/2024 4:14:00 PM,42.30,22.70,6/11/2024 4:27:00 PM,51.00,17.20,6/11/2024 4:25:00 PM,45.40,21.70,6/11/2024 4:03:00 PM,49.00,18.60
1639,6/11/2024 5:14:00 PM,40.90,26.80,6/11/2024 5:27:00 PM,48.60,20.70,6/11/2024 5:25:00 PM,44.10,25.30,6/11/2024 5:03:00 PM,45.20,23.90
1640,6/11/2024 6:14:00 PM,38.80,31.90,6/11/2024 6:27:00 PM,42.50,27.50,6/11/2024 6:25:00 PM,41.50,28.90,6/11/2024 6:03:00 PM,42.40,29.80
1641,6/11/2024 7:14:00 PM,36.00,36.40,6/11/2024 7:27:00 PM,36.40,39.20,6/11/2024 7:25:00 PM,37.20,38.00,6/11/2024 7:03:00 PM,37.10,38.70
1642,6/11/2024 8:14:00 PM,34.70,40.30,6/11/2024 8:27:00 PM,35.00,42.10,6/11/2024 8:25:00 PM,35.60,41.00,6/11/2024 8:03:00 PM,35.60,41.00
1643,6/11/2024 9:14:00 PM,34.20,45.30,6/11/2024 9:27:00 PM,34.10,46.00,6/11/2024 9:25:00 PM,34.90,45.10,6/11/2024 9:03:00 PM,34.60,43.40
1644,6/11/2024 10:14:00 PM,33.90,42.40,6/11/2024 10:27:00 PM,33.40,46.20,6/11/2024 10:25:00 PM,34.30,44.00,6/11/2024 10:03:00 PM,34.10,44.10
1645,6/11/2024 11:14:00 PM,32.50,44.90,6/11/2024 11:27:00 PM,32.30,47.70,6/11/2024 11:25:00 PM,33.50,45.90,6/11/2024 11:03:00 PM,33.30,46.20
1646,6/12/2024 12:14:00 AM,31.30,46.90,6/12/2024 12:27:00 AM,31.40,49.00,6/12/2024 12:25:00 AM,32.60,46.70,6/12/2024 12:03:00 AM,32.30,47.70
1647,6/12/2024 1:14:00 AM,30.40,47.90,6/12/2024 1:27:00 AM,30.70,50.00,6/12/2024 1:25:00 AM,31.90,47.70,6/12/2024 1:03:00 AM,31.40,47.70
1648,6/12/2024 2:14:00 AM,30.00,47.70,6/12/2024 2:27:00 AM,30.30,48.60,6/12/2024 2:25:00 AM,31.40,46.80,6/12/2024 2:03:00 AM,30.90,48.10
1649,6/12/2024 3:14:00 AM,29.40,48.00,6/12/2024 3:27:00 AM,29.60,48.90,6/12/2024 3:25:00 AM,30.60,47.20,6/12/2024 3:03:00 AM,30.20,49.20
1650,6/12/2024 4:14:00 AM,29.40,47.00,6/12/2024 4:27:00 AM,29.70,48.10,6/12/2024 4:25:00 AM,30.40,46.80,6/12/2024 4:03:00 AM,30.00,47.20
1651,6/12/2024 5:14:00 AM,29.20,46.30,6/12/2024 5:27:00 AM,29.70,46.70,6/12/2024 5:25:00 AM,30.30,45.90,6/12/2024 5:03:00 AM,29.90,46.90
1652,6/12/2024 6:14:00 AM,30.90,42.30,6/12/2024 6:27:00 AM,31.50,41.60,6/12/2024 6:25:00 AM,30.90,43.30,6/12/2024 6:03:00 AM,30.50,43.60
1653,6/12/2024 7:14:00 AM,46.00,22.50,6/12/2024 7:27:00 AM,34.70,34.80,6/12/2024 7:25:00 AM,32.50,40.20,6/12/2024 7:03:00 AM,33.30,38.00
1654,6/12/2024 8:14:00 AM,55.80,13.60,6/12/2024 8:27:00 AM,37.30,30.30,6/12/2024 8:25:00 AM,35.00,34.60,6/12/2024 8:03:00 AM,35.80,33.40
1655,6/12/2024 9:14:00 AM,62.10,10.00,6/12/2024 9:27:00 AM,40.30,26.40,6/12/2024 9:25:00 AM,46.80,22.10,6/12/2024 9:03:00 AM,39.50,27.10
1656,6/12/2024 10:14:00 AM,61.90,9.10,6/12/2024 10:27:00 AM,42.50,21.50,6/12/2024 10:25:00 AM,52.70,16.00,6/12/2024 10:03:00 AM,41.80,23.20
1657,6/12/2024 11:14:00 AM,60.00,9.10,6/12/2024 11:27:00 AM,44.10,19.50,6/12/2024 11:25:00 AM,53.60,13.70,6/12/2024 11:03:00 AM,43.90,19.90
1658,6/12/2024 12:14:00 PM,47.50,13.80,6/12/2024 12:27:00 PM,43.50,19.90,6/12/2024 12:25:00 PM,44.70,19.20,6/12/2024 12:03:00 PM,43.50,18.40
1659,6/12/2024 1:14:00 PM,43.50,18.80,6/12/2024 1:27:00 PM,43.50,21.00,6/12/2024 1:25:00 PM,45.00,20.30,6/12/2024 1:03:00 PM,44.90,20.70
1660,6/12/2024 2:14:00 PM,42.70,23.90,6/12/2024 2:27:00 PM,47.90,20.60,6/12/2024 2:25:00 PM,46.30,21.70,6/12/2024 2:03:00 PM,46.50,23.50
1661,6/12/2024 3:14:00 PM,41.90,24.30,6/12/2024 3:27:00 PM,50.00,16.50,6/12/2024 3:25:00 PM,47.10,19.50,6/12/2024 3:03:00 PM,46.80,20.90
1662,6/12/2024 4:14:00 PM,41.60,21.60,6/12/2024 4:27:00 PM,51.60,14.90,6/12/2024 4:25:00 PM,44.80,19.80,6/12/2024 4:03:00 PM,48.70,19.40
1663,6/12/2024 5:14:00 PM,40.70,26.00,6/12/2024 5:27:00 PM,48.40,18.10,6/12/2024 5:25:00 PM,43.70,22.60,6/12/2024 5:03:00 PM,46.10,21.10
1664,6/12/2024 6:14:00 PM,38.60,29.40,6/12/2024 6:27:00 PM,41.70,28.00,6/12/2024 6:25:00 PM,41.50,28.20,6/12/2024 6:03:00 PM,42.20,25.80
1665,6/12/2024 7:14:00 PM,35.50,34.40,6/12/2024 7:27:00 PM,35.90,35.50,6/12/2024 7:25:00 PM,37.00,34.10,6/12/2024 7:03:00 PM,36.90,35.00
1666,6/12/2024 8:14:00 PM,34.10,37.40,6/12/2024 8:27:00 PM,34.70,39.80,6/12/2024 8:25:00 PM,35.50,38.10,6/12/2024 8:03:00 PM,35.50,38.30
1667,6/12/2024 9:14:00 PM,33.00,40.30,6/12/2024 9:27:00 PM,33.40,43.00,6/12/2024 9:25:00 PM,34.50,41.50,6/12/2024 9:03:00 PM,34.10,40.00
1668,6/12/2024 10:14:00 PM,32.20,44.00,6/12/2024 10:27:00 PM,32.60,44.50,6/12/2024 10:25:00 PM,33.80,43.00,6/12/2024 10:03:00 PM,33.20,44.40
1669,6/12/2024 11:14:00 PM,31.70,44.40,6/12/2024 11:27:00 PM,31.90,45.70,6/12/2024 11:25:00 PM,33.10,43.90,6/12/2024 11:03:00 PM,32.50,45.00
1670,6/13/2024 12:14:00 AM,31.20,42.80,6/13/2024 12:27:00 AM,31.70,43.20,6/13/2024 12:25:00 AM,32.60,41.90,6/13/2024 12:03:00 AM,31.90,43.80
1671,6/13/2024 1:14:00 AM,31.00,41.80,6/13/2024 1:27:00 AM,31.00,43.10,6/13/2024 1:25:00 AM,32.10,41.70,6/13/2024 1:03:00 AM,31.60,42.10
1672,6/13/2024 2:14:00 AM,30.40,41.00,6/13/2024 2:27:00 AM,30.50,43.10,6/13/2024 2:25:00 AM,31.40,41.50,6/13/2024 2:03:00 AM,31.00,41.90
1673,6/13/2024 3:14:00 AM,29.70,39.40,6/13/2024 3:27:00 AM,30.00,39.90,6/13/2024 3:25:00 AM,30.70,39.10,6/13/2024 3:03:00 AM,30.20,40.70
1674,6/13/2024 4:14:00 AM,29.40,38.20,6/13/2024 4:27:00 AM,29.50,39.70,6/13/2024 4:25:00 AM,30.40,38.40,6/13/2024 4:03:00 AM,30.10,38.60
1675,6/13/2024 5:14:00 AM,29.00,37.80,6/13/2024 5:27:00 AM,29.20,38.00,6/13/2024 5:25:00 AM,30.10,37.20,6/13/2024 5:03:00 AM,29.60,38.20
